frames/v2frame934.jpg,1
frames/v2frame935.jpg,1
frames/v2frame936.jpg,1
frames/v2frame937.jpg,1
frames/v2frame938.jpg,0
frames/v2frame939.jpg,0
frames/v2frame940.jpg,0
frames/v2frame941.jpg,0
frames/v2frame942.jpg,0
frames/v2frame943.jpg,0
frames/v2frame944.jpg,0
frames/v2frame945.jpg,1
frames/v2frame946.jpg,1
frames/v2frame947.jpg,1
frames/v2frame948.jpg,1
frames/v2frame949.jpg,0
frames/v2frame950.jpg,0
frames/v2frame951.jpg,0
frames/v2frame952.jpg,0
frames/v2frame953.jpg,0
frames/v2frame954.jpg,0
frames/v2frame955.jpg,0
frames/v2frame956.jpg,1
frames/v2frame957.jpg,1
frames/v2frame958.jpg,1
frames/v2frame959.jpg,1
frames/v2frame960.jpg,0
frames/v2frame961.jpg,0
frames/v2frame962.jpg,0
frames/v2frame963.jpg,0
frames/v2frame964.jpg,0
frames/v2frame965.jpg,0
frames/v2frame966.jpg,0
frames/v2frame967.jpg,1
frames/v2frame968.jpg,1
frames/v2frame969.jpg,1
frames/v2frame970.jpg,1
frames/v2frame971.jpg,1
frames/v2frame972.jpg,0
frames/v2frame973.jpg,0
frames/v2frame974.jpg,0
frames/v2frame975.jpg,0
frames/v2frame976.jpg,0
frames/v2frame977.jpg,0
frames/v2frame978.jpg,0
frames/v2frame979.jpg,1
frames/v2frame980.jpg,1
frames/v2frame981.jpg,1
frames/v2frame982.jpg,1
frames/v2frame983.jpg,0
frames/v2frame984.jpg,0
frames/v2frame985.jpg,0
frames/v2frame986.jpg,0
frames/v2frame987.jpg,0
frames/v2frame988.jpg,0
frames/v2frame989.jpg,0
frames/v2frame990.jpg,1
frames/v2frame991.jpg,1
frames/v2frame992.jpg,1
frames/v2frame993.jpg,1
frames/v2frame994.jpg,0
frames/v2frame995.jpg,0
frames/v2frame996.jpg,0
frames/v2frame997.jpg,0
frames/v2frame998.jpg,0
frames/v2frame999.jpg,0
frames/v2frame1000.jpg,0
frames/v2frame1001.jpg,0
frames/v2frame1002.jpg,1
frames/v2frame1003.jpg,1
frames/v2frame1004.jpg,1
frames/v2frame1005.jpg,1
frames/v2frame1006.jpg,0
frames/v2frame1007.jpg,0
frames/v2frame1008.jpg,0
frames/v2frame1009.jpg,0
frames/v2frame1010.jpg,0
frames/v2frame1011.jpg,0
frames/v2frame1012.jpg,0
frames/v2frame1013.jpg,0
frames/v2frame1014.jpg,1
frames/v2frame1015.jpg,1
frames/v2frame1016.jpg,1
frames/v2frame1017.jpg,1
frames/v2frame1018.jpg,0
frames/v2frame1019.jpg,0
frames/v2frame1020.jpg,0
frames/v2frame1021.jpg,0
frames/v2frame1022.jpg,0
frames/v2frame1023.jpg,0
frames/v2frame1024.jpg,0
frames/v2frame1025.jpg,1
frames/v2frame1026.jpg,1
frames/v2frame1027.jpg,1
frames/v2frame1028.jpg,1
frames/v2frame1029.jpg,0
frames/v2frame1030.jpg,0
frames/v2frame1031.jpg,0
frames/v2frame1032.jpg,0
frames/v2frame1033.jpg,0
frames/v2frame1034.jpg,0
frames/v2frame1035.jpg,0
frames/v2frame1036.jpg,1
frames/v2frame1037.jpg,1
frames/v2frame1038.jpg,1
frames/v2frame1039.jpg,1
frames/v2frame1040.jpg,1
frames/v2frame1041.jpg,0
frames/v2frame1042.jpg,0
frames/v2frame1043.jpg,0
frames/v2frame1044.jpg,0
frames/v2frame1045.jpg,0
frames/v2frame1046.jpg,0
frames/v2frame1047.jpg,0
frames/v2frame1048.jpg,0
frames/v2frame1049.jpg,1
frames/v2frame1050.jpg,1
frames/v2frame1051.jpg,1
frames/v2frame1052.jpg,1
frames/v2frame1053.jpg,0
frames/v2frame1054.jpg,0
frames/v2frame1055.jpg,0
frames/v2frame1056.jpg,0
frames/v2frame1057.jpg,0
frames/v2frame1058.jpg,0
frames/v2frame1059.jpg,0
frames/v2frame1060.jpg,1
frames/v2frame1061.jpg,1
frames/v2frame1062.jpg,1
frames/v2frame1063.jpg,1
frames/v2frame1064.jpg,1
frames/v2frame1065.jpg,0
frames/v2frame1066.jpg,0
frames/v2frame1067.jpg,0
frames/v2frame1068.jpg,0
frames/v2frame1069.jpg,0
frames/v2frame1070.jpg,0
frames/v2frame1071.jpg,0
frames/v2frame1072.jpg,0
frames/v2frame1073.jpg,0
frames/v2frame1074.jpg,0
